number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
0,0.0032269470954876473,2026-01-15 02:14:56.589884,2026-01-15 02:15:09.751930,0 days 00:00:13.162046,0.6614367132128501,4.939039426700307,0.0031130017702889947,3,1.3532595562332133,1366,1.0138689046316536e-07,3.2123515505932927,0.780080452567959,COMPLETE
1,0.0036246590131164803,2026-01-15 02:15:09.753476,2026-01-15 02:15:57.389132,0 days 00:00:47.635656,0.6001476389021717,0.9594460572840008,0.046270555094804204,14,7.418876604975497,1896,2.910222065357059e-07,9.383798003589893,0.6795139786040947,COMPLETE
2,0.003129438952797385,2026-01-15 02:15:57.390776,2026-01-15 02:16:23.995203,0 days 00:00:26.604427,0.6208576753486846,2.0977948509595534,0.01256991865350825,4,9.207685883608827,1757,3.2482664388788516e-07,8.919953384887474,0.6138807671354587,COMPLETE
3,0.0032082779342287857,2026-01-15 02:16:23.996531,2026-01-15 02:16:42.529309,0 days 00:00:18.532778,0.7851955025375785,4.164182113810005,0.0076988140982895215,9,3.3153296815789703,1892,1.3103576565368542e-08,2.1585471443866937,0.6624743510057132,COMPLETE
4,0.0036334593801686703,2026-01-15 02:16:42.531317,2026-01-15 02:17:08.174223,0 days 00:00:25.642906,0.7205773941054352,3.271173294572707,0.0011071512003747977,9,1.0077737947673369,1175,0.00013270712745824017,1.764221787533868,0.7437705122561215,COMPLETE
5,0.0031488335207174854,2026-01-15 02:17:08.175474,2026-01-15 02:17:24.881111,0 days 00:00:16.705637,0.9018933563716827,0.08514538786870696,0.009299773356833511,7,9.790719271399754,708,8.038637290004592e-05,2.28273373279583,0.973537901761073,COMPLETE
6,0.003577345106383679,2026-01-15 02:17:24.882931,2026-01-15 02:17:30.599170,0 days 00:00:05.716239,0.8797046562724238,4.174726709686508,0.010587296803457066,7,9.930722514728679,143,1.8479025338219749e-06,1.2662922422398322,0.8969093080617501,COMPLETE
7,0.003194780912142354,2026-01-15 02:17:30.600915,2026-01-15 02:17:49.795911,0 days 00:00:19.194996,0.9939231240169556,3.7966379388016227,0.015634017011736976,13,5.9678144594463305,514,0.9238500634023239,5.270652125137645,0.825964574334636,COMPLETE
8,0.003226450368113624,2026-01-15 02:17:49.797719,2026-01-15 02:17:55.831429,0 days 00:00:06.033710,0.5258869890683495,4.607455561735443,0.07147790948922604,15,5.021197356206318,472,0.12116434186020211,2.8956282254377745,0.5622638179437485,COMPLETE
9,0.003432085749583684,2026-01-15 02:17:55.832767,2026-01-15 02:18:32.368930,0 days 00:00:36.536163,0.8349404842932908,0.8505093539860153,0.0013934110213722419,12,7.5570017119853725,1626,1.0526714272047955e-05,4.6721970961917805,0.7930408189519623,COMPLETE
10,0.003556473964084549,2026-01-15 02:18:32.370457,2026-01-15 02:19:25.644941,0 days 00:00:53.274484,0.502662330444965,2.3232966406885045,0.1257611664639397,2,7.977412109569292,1543,0.003339881415777374,9.11503970827191,0.510125247163395,COMPLETE
11,0.0031974915359693034,2026-01-15 02:19:25.646784,2026-01-15 02:19:38.618922,0 days 00:00:12.972138,0.9591728367866524,0.13039771764322516,0.025036800727012205,6,9.863335063982447,864,0.000163846050132649,7.1388127383069975,0.9891049535326016,COMPLETE
12,0.0031419699276639106,2026-01-15 02:19:38.620146,2026-01-15 02:19:56.901184,0 days 00:00:18.281038,0.67732207802083,2.1430980072444985,0.005244325319423265,5,8.892449544913758,868,0.005872256277034825,0.19816695360052705,0.9905043177050985,COMPLETE
13,0.0031825317958599107,2026-01-15 02:19:56.902510,2026-01-15 02:20:17.394642,0 days 00:00:20.492132,0.6486827777106952,2.2216165444212996,0.0041799166255510785,4,8.37429406424972,972,0.005301277162288921,0.11360203061797111,0.6159070694127139,COMPLETE
14,0.003262840027361425,2026-01-15 02:20:17.397446,2026-01-15 02:20:38.313958,0 days 00:00:20.916512,0.5915151753815412,1.6640996781527881,0.00374007875921982,5,5.982349264871191,1159,0.004558096135016266,7.5713585159423635,0.8868313640426462,COMPLETE
15,0.003097948001856138,2026-01-15 02:20:38.316948,2026-01-15 02:20:57.898874,0 days 00:00:19.581926,0.7359271717708262,3.037905696159719,0.02637612417053565,2,8.739262537838323,1394,0.038371719878136465,5.848671615573248,0.7191954556419632,COMPLETE
16,0.00311410367110146,2026-01-15 02:20:57.900522,2026-01-15 02:21:15.644830,0 days 00:00:17.744308,0.7458462670964582,2.895815912050813,0.0271283594509255,2,6.780811080777304,1577,0.060017471769962166,7.180369144342996,0.7022086863135113,COMPLETE
17,0.003104662388590265,2026-01-15 02:21:15.647716,2026-01-15 02:21:48.365197,0 days 00:00:32.717481,0.7609799121098109,3.2102967691710798,0.03048380833200379,2,6.82699648386045,1397,0.16022168737006054,6.521665015660474,0.7126154436469361,COMPLETE
18,0.003145304268394659,2026-01-15 02:21:48.366534,2026-01-15 02:21:58.196017,0 days 00:00:09.829483,0.801484483252,3.2443076305418908,0.164381719468847,2,4.359703964617442,1345,0.7571912789934413,5.579125036712348,0.7400809153539547,COMPLETE
19,0.0032749737093361758,2026-01-15 02:21:58.197433,2026-01-15 02:22:06.657176,0 days 00:00:08.459743,0.715433565641569,2.845440865249814,0.06495032456639874,10,3.4197448882435038,1350,0.05822763045281288,6.16318631487561,0.8659330972212493,COMPLETE
20,0.0032018777122036733,2026-01-15 02:22:06.658379,2026-01-15 02:22:17.089338,0 days 00:00:10.430959,0.8608208958890665,3.5533089946602296,0.026673156014047943,11,6.777434943222904,1173,0.0007822793652510265,4.131349442434741,0.6322129955978677,COMPLETE
21,0.0031168035905214464,2026-01-15 02:22:17.090487,2026-01-15 02:22:26.673217,0 days 00:00:09.582730,0.7622962542515247,2.859896272859932,0.028295672545321702,2,6.335355923619091,1530,0.0524508696224764,7.074606979602402,0.6952493155739164,COMPLETE
22,0.0032477239408659287,2026-01-15 02:22:26.674839,2026-01-15 02:22:37.091111,0 days 00:00:10.416272,0.7192930158557277,2.810297701988904,0.0428889263369613,3,7.014126362878478,1712,0.15456252496399178,7.904735105885073,0.6894120150434593,COMPLETE
23,0.003199858241239656,2026-01-15 02:22:37.092102,2026-01-15 02:22:50.175601,0 days 00:00:13.083499,0.8168342339538858,1.612157787040015,0.01822013191674385,4,8.466580605491302,1515,0.017781531784852922,6.008577603892377,0.7240889658626569,COMPLETE
24,0.003151019132208301,2026-01-15 02:22:50.176756,2026-01-15 02:22:58.031512,0 days 00:00:07.854756,0.7446046000488472,3.747084686857882,0.04100430968876364,3,4.759130303795602,1411,0.3761736245776529,6.454016491106418,0.7831038073903657,COMPLETE
25,0.0032058029844960656,2026-01-15 02:22:58.033013,2026-01-15 02:23:07.424002,0 days 00:00:09.390989,0.6916854726623318,3.3010126563602946,0.09510967492697547,6,5.790795438758462,1998,0.02194070643351298,8.306566667716933,0.8322743249764477,COMPLETE
