number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
20,0.00786057859969811,2026-01-13 13:15:31.604853,2026-01-13 13:15:33.044274,0 days 00:00:01.439421,0.5745348880823504,2.290130319496663,0.12268760005940742,2,3.7342310033084134,818,0.00024026967267208463,10.54634544185873,0.9369610597622716,COMPLETE
21,0.0077714403623765855,2026-01-13 13:15:33.045228,2026-01-13 13:15:35.099725,0 days 00:00:02.054497,0.6518808265510878,1.5859288436630188,0.14151309680872198,2,3.5990341268577595,949,6.407434866456003e-05,6.102748748593321,0.9771436244804192,COMPLETE
22,0.007789723882005824,2026-01-13 13:15:35.100604,2026-01-13 13:15:36.542917,0 days 00:00:01.442313,0.6472630719180676,1.8951849028778898,0.12962459654931702,2,3.8015587330521905,883,6.196320815183313e-05,6.991965398095784,0.9774617884427537,COMPLETE
23,0.007767038360117203,2026-01-13 13:15:36.543911,2026-01-13 13:15:38.130842,0 days 00:00:01.586931,0.6142833541786019,1.4848067551198714,0.1774491982337487,2,4.509685025242132,938,4.6926207509840316e-05,5.637807206765314,0.9653216392016976,COMPLETE
24,0.007792373890568043,2026-01-13 13:15:38.131727,2026-01-13 13:15:39.986618,0 days 00:00:01.854891,0.6376655571886737,1.8000678229671154,0.15483890719763937,2,5.2610387399946985,889,0.00010477276813758152,4.979246550572508,0.9683489625644931,COMPLETE
25,0.007665121584221104,2026-01-13 13:15:39.987492,2026-01-13 13:15:41.841139,0 days 00:00:01.853647,0.6113828122097391,1.0788476353472616,0.09554833640780913,2,3.6190706583934693,959,0.0001523986130860364,6.913724641761625,0.9849786870051611,COMPLETE
26,0.007717604781865962,2026-01-13 13:15:41.842141,2026-01-13 13:15:43.760330,0 days 00:00:01.918189,0.6096992503869605,0.990323189243742,0.10015006876905884,2,2.570506723762026,991,0.000142527536668373,7.68216453201468,0.9874160405171615,COMPLETE
27,0.007700748661495762,2026-01-13 13:15:43.761240,2026-01-13 13:15:45.357782,0 days 00:00:01.596542,0.5329445255213101,1.096212639737853,0.09089801819965988,2,4.120815902727471,853,0.0002452362320896655,8.379938362809321,0.9861345889350592,COMPLETE
28,0.008092169682406352,2026-01-13 13:15:45.358672,2026-01-13 13:15:47.796367,0 days 00:00:02.437695,0.5854380335160846,0.6628567594462411,0.11073212331125706,2,5.904939485523356,951,0.0001624346416239217,10.2959972537978,0.9413857779698545,COMPLETE
29,0.0076517339701205915,2026-01-13 13:15:47.797316,2026-01-13 13:15:48.933748,0 days 00:00:01.136432,0.5583910451452987,2.089996219847547,0.09265319510096284,2,2.3737677109449686,614,0.00030116212284296833,4.536144003309859,0.9604582870979775,COMPLETE
