number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
16,0.01065285247461372,2026-01-13 13:46:36.008553,2026-01-13 13:46:39.049044,0 days 00:00:03.040491,0.5931232094597215,4.545750173353952,0.06690824910519301,15,5.318029627762643,1480,1.3164578796104298,12.595428249215626,0.7785248628897828,COMPLETE
17,0.010647142867618191,2026-01-13 13:46:39.050100,2026-01-13 13:46:41.755526,0 days 00:00:02.705426,0.564960556089777,4.452012745081072,0.034551776598364295,15,2.1890312370257874,1598,0.418495635632757,16.287252446650463,0.9436336452300527,COMPLETE
18,0.01063092002881147,2026-01-13 13:46:41.756490,2026-01-13 13:46:44.306365,0 days 00:00:02.549875,0.5183134393571606,3.86609299695683,0.025975775278840766,16,3.1291520006633973,1357,4.0972059182494105,7.697298500952791,0.789389086159921,COMPLETE
19,0.010636969147702038,2026-01-13 13:46:44.307311,2026-01-13 13:46:46.382984,0 days 00:00:02.075673,0.5525436084254008,4.689357743402241,0.053149341550064726,16,4.1720211079531815,1141,0.794010805561299,11.68940547634827,0.7630441812299351,COMPLETE
20,0.010606709059587022,2026-01-13 13:46:46.383931,2026-01-13 13:46:48.937439,0 days 00:00:02.553508,0.5826193618575959,4.339752924379525,0.07891910451298909,15,2.3250052317846794,1493,0.30600063983833137,16.116921956698896,0.8273475649677323,COMPLETE
21,0.010579420827392409,2026-01-13 13:46:48.938363,2026-01-13 13:46:51.773246,0 days 00:00:02.834883,0.5833976002955387,4.285206031606113,0.08027203140016005,15,2.2676685618410053,1487,0.2930823054146631,16.655039174689353,0.8259681504001449,COMPLETE
22,0.010613069040068193,2026-01-13 13:46:51.774233,2026-01-13 13:46:54.688749,0 days 00:00:02.914516,0.5933884622197331,4.939870879776164,0.09966312451994708,15,2.530316179312396,1502,0.5942678839167851,17.669745553447044,0.7440140196375368,COMPLETE
23,0.010663741532864094,2026-01-13 13:46:54.689743,2026-01-13 13:46:57.878494,0 days 00:00:03.188751,0.5743075966915135,3.9811287229879277,0.0714949112884228,15,3.3334372933749594,1434,0.3551960559582075,14.350107620822524,0.865381548225604,COMPLETE
24,0.0106072947198241,2026-01-13 13:46:57.879650,2026-01-13 13:47:01.273315,0 days 00:00:03.393665,0.5481802479258292,4.648352535987575,0.05812783850689739,15,3.8903397103465807,1342,0.3111226048336815,17.011475408517136,0.8034264563592117,COMPLETE
25,0.010657088249274027,2026-01-13 13:47:01.274347,2026-01-13 13:47:04.430006,0 days 00:00:03.155659,0.5921698768000195,4.330522873467042,0.09389528228851309,14,1.8733393092859414,1538,0.5857393572803613,19.236984964707375,0.8237608667778478,COMPLETE
26,0.010585650835969749,2026-01-13 13:47:04.431053,2026-01-13 13:47:06.791054,0 days 00:00:02.360001,0.5661287649881551,3.707111970796387,0.04651818447650915,16,2.7127163824640195,1183,1.4365408001852729,14.940025521779539,0.7706971364160129,COMPLETE
27,0.010580137773851885,2026-01-13 13:47:06.792001,2026-01-13 13:47:09.178315,0 days 00:00:02.386314,0.5633488877370759,3.6169487335628525,0.0482269293944555,15,2.6924245068479395,1148,1.0609072498989842,14.8310204786498,0.7683151567302845,COMPLETE
28,0.010592521447135208,2026-01-13 13:47:09.179282,2026-01-13 13:47:11.192285,0 days 00:00:02.013003,0.5387938864274638,3.4095503109694985,0.06252064967184498,15,1.89527314208589,1025,0.9842372566734781,13.236020614844062,0.8600972765743798,COMPLETE
29,0.010571293160225375,2026-01-13 13:47:11.193243,2026-01-13 13:47:13.030547,0 days 00:00:01.837304,0.5748313645503268,3.992707316426694,0.07583454923796297,14,1.4794663735646765,947,0.37633094264612355,9.430727518737351,0.8417249077160276,COMPLETE
