number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
10,0.00968539987595274,2026-01-13 13:37:01.625732,2026-01-13 13:37:02.708875,0 days 00:00:01.083143,0.5269061423356632,3.424605068411101,0.03138310777462715,14,12.503072653064857,294,0.003987884975239544,7.953465154906375,0.7196358469596424,COMPLETE
11,0.00960090167439495,2026-01-13 13:37:02.709947,2026-01-13 13:37:03.992072,0 days 00:00:01.282125,0.5334084444718429,4.7944459889730355,0.018632950426677296,15,4.620711740856749,373,0.0028773329329255647,3.5998180829484614,0.5783068169260768,COMPLETE
12,0.009653732952474648,2026-01-13 13:37:03.992947,2026-01-13 13:37:06.068248,0 days 00:00:02.075301,0.505227308565458,3.7596351083082307,0.009915038586810672,14,5.5578445845140845,511,0.010642111183907814,4.355867255866041,0.6176641490072424,COMPLETE
13,0.009546253214845684,2026-01-13 13:37:06.069209,2026-01-13 13:37:08.131668,0 days 00:00:02.062459,0.5419391667933553,3.3938064066381326,0.017259013401210086,14,3.695252825207117,438,0.0014127418865699983,2.4287303529322792,0.6544713622744852,COMPLETE
14,0.009575862728127745,2026-01-13 13:37:08.132707,2026-01-13 13:37:10.124387,0 days 00:00:01.991680,0.5342058585851037,3.2874571089772564,0.012535328074510686,14,3.741704885201508,377,0.003042456865540476,2.693117942869906,0.6581929007124396,COMPLETE
15,0.009626577772035686,2026-01-13 13:37:10.125267,2026-01-13 13:37:11.752986,0 days 00:00:01.627719,0.5156008396105901,3.512933158700315,0.01898381101899868,15,3.1832206605979545,430,0.031135281775988635,7.657545706451547,0.6663524771143486,COMPLETE
16,0.009662787031001928,2026-01-13 13:37:11.753935,2026-01-13 13:37:13.846240,0 days 00:00:02.092305,0.5642186362056095,3.2344936604142513,0.011647309931826305,15,4.699155098312294,488,0.0026728379761687972,8.051602198926606,0.6858119343719081,COMPLETE
17,0.009542754561975404,2026-01-13 13:37:13.847159,2026-01-13 13:37:15.077068,0 days 00:00:01.229909,0.5428198535880764,3.573602645207914,0.033076538876994466,14,4.781770803964302,331,0.009454854121301827,4.936911291078381,0.6413556233730583,COMPLETE
18,0.009649811633919429,2026-01-13 13:37:15.077982,2026-01-13 13:37:16.432540,0 days 00:00:01.354558,0.5441458782218195,3.9571781097079777,0.01434824156844078,14,6.437851740562767,337,0.011621979217498498,4.770416256961851,0.6495952041704565,COMPLETE
19,0.009627296994129566,2026-01-13 13:37:16.433467,2026-01-13 13:37:17.925297,0 days 00:00:01.491830,0.5789678085081993,3.5818272837968967,0.019346595682478526,15,3.8777136987619985,291,0.009240447272398953,2.4918426611666806,0.7067319208761909,COMPLETE
20,0.009554481985279127,2026-01-13 13:37:17.926195,2026-01-13 13:37:19.188733,0 days 00:00:01.262538,0.6230845582678411,3.8705836912719316,0.027616622131062998,14,5.318893524668805,333,0.003995027773256967,3.1365609259097575,0.6103563321539731,COMPLETE
21,0.00960967628854952,2026-01-13 13:37:19.189634,2026-01-13 13:37:20.654563,0 days 00:00:01.464929,0.5230245624637145,3.357013617141054,0.03233506063609624,14,4.561511911429186,393,0.007992153410122691,5.117492766316214,0.6386100830910942,COMPLETE
22,0.009553631145281231,2026-01-13 13:37:20.655531,2026-01-13 13:37:22.303478,0 days 00:00:01.647947,0.5376438647445636,3.6035535437830086,0.03205914698154691,14,4.505775531256908,422,0.004911076407957728,7.072929897503926,0.6426439225864483,COMPLETE
23,0.009639854473134734,2026-01-13 13:37:22.304601,2026-01-13 13:37:24.069428,0 days 00:00:01.764827,0.5579322683213989,3.113695975630468,0.021384264822893153,14,6.476365498215095,348,0.015670158450323858,9.519360383516087,0.6715651546066377,COMPLETE
24,0.009591421275832384,2026-01-13 13:37:24.070391,2026-01-13 13:37:25.933658,0 days 00:00:01.863267,0.5096420276644551,3.149264906335141,0.026810223501532865,14,5.284488034528575,438,0.0023608976129378227,5.498767237336773,0.6076563784850292,COMPLETE
25,0.009601862489490971,2026-01-13 13:37:25.934580,2026-01-13 13:37:27.113338,0 days 00:00:01.178758,0.5693481873758496,3.986226486211622,0.02902754117651867,14,4.196578849264167,308,0.0038601100785389947,4.069240298606337,0.6311859695308121,COMPLETE
26,0.009659744930282911,2026-01-13 13:37:27.114208,2026-01-13 13:37:29.129001,0 days 00:00:02.014793,0.5530178643437466,3.4202359365109505,0.015101126169004655,15,3.3504646023889473,388,0.00901688331794012,8.469712094866418,0.6793046905845216,COMPLETE
27,0.00964445752827958,2026-01-13 13:37:29.129967,2026-01-13 13:37:30.407461,0 days 00:00:01.277494,0.5261747850415683,3.692551747379125,0.024852035308902013,14,7.480131536215323,357,0.0019647541709024853,6.376294689684046,0.6477721310313362,COMPLETE
28,0.009670470835195323,2026-01-13 13:37:30.408328,2026-01-13 13:37:31.533758,0 days 00:00:01.125430,0.5384638430269494,3.570406582499537,0.03294752745348618,15,6.044425868655903,315,0.027899153244034646,7.20255360419211,0.699842381904844,COMPLETE
29,0.009625355559554696,2026-01-13 13:37:31.534695,2026-01-13 13:37:34.042739,0 days 00:00:02.508044,0.604152215415489,3.148727993460681,0.01666535398093528,14,3.866216714867944,481,0.017213219723761487,8.549489727383543,0.7305784488836082,COMPLETE
