number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
13,0.0049689365681128035,2026-01-15 02:27:12.798129,2026-01-15 02:27:14.136544,0 days 00:00:01.338415,0.8924803933320257,3.6747885136049883,0.0010189508112911543,7,3.130268109628282,168,0.00022714537373477763,6.551787683259989,0.5730640446296964,COMPLETE
14,0.0037779708717965697,2026-01-15 02:27:14.137547,2026-01-15 02:27:20.412994,0 days 00:00:06.275447,0.8747724550710752,3.7777044993352344,0.006294095503937283,15,7.7248632298859325,399,3.4448727556120696e-06,3.8828690193622624,0.6744351772639874,COMPLETE
15,0.003786059258310504,2026-01-15 02:27:20.413844,2026-01-15 02:27:42.209692,0 days 00:00:21.795848,0.9279999804081329,3.9533732683045506,0.06768086586399776,6,1.265655204229398,1899,0.0008779193987016852,8.001001561152837,0.503348384843025,COMPLETE
16,0.0036648749750407277,2026-01-15 02:27:42.210810,2026-01-15 02:27:53.931912,0 days 00:00:11.721102,0.8191633332378221,2.786267467886945,0.006341265346357638,9,5.9053949836151,790,2.725347737807703e-08,9.989527209434321,0.7232256204310463,COMPLETE
17,0.003652874533097793,2026-01-15 02:27:53.933130,2026-01-15 02:28:16.180096,0 days 00:00:22.246966,0.8044509302004108,4.300131118915042,0.01145217640440469,8,8.44270383279056,1629,9.06350911646989e-06,4.940467356946126,0.5643476583955754,COMPLETE
18,0.003653954279206161,2026-01-15 02:28:16.181843,2026-01-15 02:28:47.117201,0 days 00:00:30.935358,0.8141255584623778,4.320122575531738,0.0034483949384988065,12,8.78215912364006,1676,2.8027895381071706e-05,5.046167907856325,0.8458480078011726,COMPLETE
19,0.0036714680067978715,2026-01-15 02:28:47.118263,2026-01-15 02:29:08.644401,0 days 00:00:21.526138,0.8058492011884746,4.392076662969759,0.010027903491587787,9,8.986133619381377,1741,2.6369957733087247e-07,3.1132922019277194,0.553641180841256,COMPLETE
20,0.0039016652881190303,2026-01-15 02:29:08.645453,2026-01-15 02:29:30.393688,0 days 00:00:21.748235,0.9427650958999964,4.327884891118211,0.0012942816260798065,5,7.098941996064804,1503,0.0005855746368474319,4.914683533386732,0.6365328782486469,COMPLETE
21,0.0036589429692384743,2026-01-15 02:29:30.394609,2026-01-15 02:29:52.432736,0 days 00:00:22.038127,0.8111086827168725,4.272795903494543,0.0034782181280950176,12,8.63156722086966,1684,2.536571550008613e-05,5.313117922476055,0.876604882226334,COMPLETE
22,0.0036549494949740025,2026-01-15 02:29:52.433777,2026-01-15 02:30:12.012924,0 days 00:00:19.579147,0.7733014164521015,4.867777254757208,0.002766244478190616,15,9.901272190796195,1851,2.8556694299151167e-05,2.770098775715679,0.8509878073891758,COMPLETE
23,0.0036720984936201508,2026-01-15 02:30:12.013974,2026-01-15 02:30:35.417026,0 days 00:00:23.403052,0.8509215761555768,3.4887999192292685,0.0046406503202425274,8,7.720719810800587,1589,2.455864799694356e-06,4.642062324819607,0.9946568049343504,COMPLETE
24,0.003630332297783606,2026-01-15 02:30:35.419006,2026-01-15 02:30:51.797219,0 days 00:00:16.378213,0.7359442264975744,4.104184183353098,0.009379411212373179,13,9.00550446290349,1366,1.782108613446727e-05,6.708561685243918,0.71727166669268,COMPLETE
25,0.0036429365995896868,2026-01-15 02:30:51.797949,2026-01-15 02:31:09.807330,0 days 00:00:18.009381,0.7026391099589536,4.052311562326728,0.009756051115139379,14,9.033544617962718,1277,0.0012698096305567357,7.04606921154617,0.724592708386889,COMPLETE
26,0.003651477598708728,2026-01-15 02:31:09.808458,2026-01-15 02:31:28.223165,0 days 00:00:18.414707,0.6792281494455418,2.7739276474223953,0.00808610781237786,14,9.287915144954091,1153,0.0029610836610773996,7.1162551601162995,0.729162794013102,COMPLETE
27,0.003656541481669833,2026-01-15 02:31:28.224613,2026-01-15 02:31:42.590048,0 days 00:00:14.365435,0.7475086121350101,4.985913742985224,0.01683321714556188,13,7.0193530037265095,1289,0.0005342281407120935,7.308289610120337,0.704138591538219,COMPLETE
28,0.003929810101389636,2026-01-15 02:31:42.590945,2026-01-15 02:31:54.049571,0 days 00:00:11.458626,0.7134423588848984,3.9927189046308973,0.0017934806849914274,13,7.685301058482413,1050,0.008897641340797688,5.924503397249336,0.7539663598649505,COMPLETE
29,0.0036862394422716594,2026-01-15 02:31:54.050865,2026-01-15 02:32:06.216703,0 days 00:00:12.165838,0.6841286954781184,3.3321012328962114,0.01867393231735951,14,9.177170652472375,1396,0.0001938691870214447,7.313109791095073,0.636349797525733,COMPLETE
